Organization,Link,Sentence,isWayback,Label
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/54141db2-ec5d-48ba-bc96-ce84c2fe37cd,Any forward-looking information contained herein is expressly qualified by this cautionary statement.,False,0
Imperial Oil,http://web.archive.org/web/20210430124304/https://news.imperialoil.ca/news-releases/news-releases/2021/Imperial-announces-first-quarter-2021-financial-and-operating-results/default.aspx,"Corporate and other expenses were $46 million in the first quarter, up from $3 million in the same period of 2020, mainly due to higher share-based compensation costs.",True,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123610&lang=en,"For more information, visit www.next-decade.com.",True,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123730&lang=en,"The partners will jointly participate in project's execution and governance of ongoing operations, while Pacific Energy retains responsibility for daily operations.",False,0
Canadian Natural Resources,https://www.cnrl.com/content/uploads/2023/03/0302-Q422-Front-End.pdf,"Canadian  Natural's  diverse  portfolio  is  supported  by  long  life  low  decline  assets  which  have  low  risk,  high  value reserves  that  require  low  maintenance  capital.",True,0
Suncor Energy,http://web.archive.org/web/20220704151739/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2017/2017-07-26-suncor-energy-reports-second-quarter-2017-results-en.pdf?modified=20210902050953,Funds from operations were $1.627 billion ($0.98 per common share) compared to $916 million ($0.58 per common share) in the second quarter of 2016 and were impacted by the same factors noted in operating earnings above.,True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/00b83e75-6acd-4ceb-b4b9-400435a7f5fe,"CALGARY, Alberta--(BUSINESS WIRE)--  Pembina Pipeline Corporation (""Pembina"" or the ""Company"") (TSX: PPL; NYSE: PBA) announced today that its Board of Directors has declared quarterly dividends for the Company's preferred shares, Series 1, 3, 5, 7, 9, 15, 17, 19, 21, 22 and 25.",False,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123687&lang=en,"This is primarily driven by rebounding demand for energy as economies continue to recover from the impacts of the COVID-19 pandemic offset by weaker contributions from Energy Services and the impacts of a weaker USD, which negatively impacts the translation of the Company's USD denominated EBITDA.",False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/7e65f674-7b47-4386-95d5-2c37fa2fbe83,"""Given this market volatility, it is important that I reiterate our goals at Pembina have not changed and we remain focused on doing the important things right, which includes operating our business safely and reliably, successfully executing on our growth plans, working to achieve our cost savings goal of $225 million and taking a prudent approach to maintaining and growing shareholder value.",True,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123787&lang=en,We are currently holding an open season on Algonquin which will provide much needed supply in New England and will help to stabilize energy prices.,True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/6013c21e-4389-49d8-8f53-023e19e8f84a,4. ACQUISITION,False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/c23badf6-e264-4288-a177-fc1aa20c470d,"Cedar LNG will be the largest First Nation-owned infrastructure project in Canada and by utilizing renewable power as its primary energy source, will have one of the cleanest environmental profiles of any LNG facility in the world.",True,1
Imperial Oil,https://news.imperialoil.ca/news-releases/news-releases/2016/Imperial-reports-101-million-loss-in-first-quarter-of-2016/default.aspx,"Downstream net income was $320 million in the first quarter, compared to $565 million in the same period of 2015.",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/a7c7b03d-ee49-43f7-9635-72cb51580043,Pembina Announces CEO Leadership Transition,True,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123831&lang=en,"Enbridge employs intelligent automation for pipeline integrity, using AI to identify potential maintenance needs.",False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/4ee3f666-c5a5-4e7a-979b-4cc1d5202b5e,"PIC is a subsidiary of Kuwait Petroleum Corporation and a producer of ammonia, urea fertilizer and polypropylene in Kuwait.",False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/39c8ef3f-343e-43f1-94ff-cbcfe79511e5,"CALGARY, Jan. 28, 2013 /CNW/ - Pembina Pipeline Corporation understands that by supporting organizations that improve access to education, they are able to enhance the quality of life in the communities where they operate.",False,0
Suncor Energy,http://web.archive.org/web/20220701100108/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2022/2022-02-02-nr-su-q4-2021-en.pdf?modified=20220203002122,"Beginning in the first quarter of 2021, the company has revised its calculation of adjusted operating earnings (loss), a non-GAAP financial measure, to exclude unrealized (gains) losses on derivative financial instruments that are recorded at fair value in other income (loss) to better align the earnings impact of the activity with the underlying items being risk-managed.",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/b1a1d572-37c7-4cb7-95b0-fdb9e1867bd2,Executive Commentary,True,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123705&lang=en,"CALGARY, AB, Dec. 31, 2021 /CNW/ - Enbridge Inc. (TSX: ENB) (NYSE: ENB) (Enbridge or the Company) announced today that the Toronto Stock Exchange (TSX) has approved the Company's normal course issuer bid (NCIB) to purchase, for cancellation, up to 31,062,331 of its outstanding common shares to an aggregate amount of up to $1.5 billion.",False,0
Imperial Oil,http://web.archive.org/web/20220311100009/https://news.imperialoil.ca/news-releases/news-releases/2022/Imperial-announces-2021-financial-and-operating-results/default.aspx,"Petroleum product sales in the quarter averaged 496,000 barrels per day, reflecting continued recovery in demand for fuel products.",True,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123799&lang=en,Reaffirmed 2024 full year financial guidance for EBITDA and DCF.,False,0
Canadian Natural Resources,https://www.cnrl.com/content/uploads/2024/07/0801-Q224-Front-End.pdf,"This document includes reterences to non-GAAP measures, which include non-GAAP ana other Tinancial measures as detined in National Instrument 52-112 — Non-GAAP ana Other Financial Measures Disclosure.",False,0
Suncor Energy,http://web.archive.org/web/20220704142203/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-02-04-suncor-energy-reports-fourth-quarter-2014-results-en.pdf?modified=20210902050824,Media inquiries: Investor inquiries: 403-296-4000 800-558-9071 media@suncor.com,True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/c8f37bc6-7e6a-480b-8afd-c78c10c51abf,"Pembina Pipeline Corporation (""Pembina"" or the ""Company"") is an energy transportation and service provider domiciled in Canada.",False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/91d81e34-6d29-4160-851e-3e5a91746d4e,Pembina expects net proceeds of $1.07 billion upon closing of the Offering.,False,0
Imperial Oil,https://news.imperialoil.ca/news-releases/news-releases/2022/Imperial-announces-terms-of-its-substantial-issuer-bid-for-up-to-2500000000/default.aspx,The modified Dutch auction procedure will have a tender price range from $62.00 per Share to $78.00 per Share.,True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/af2415eb-3e55-48a0-b4b3-2ccfa050682c,"Operating margin for Pembina's NGL midstream activities was $74.8 million for the fourth quarter and $156.4 million year-to-date since the closing of the Acquisition, including a $5.8 million year-to-date realized loss on commodity-related derivative financial instruments (see ""Market Risk Management Program"").",True,0
Canadian Natural Resources,https://www.cnrl.com/upload/media_element/1213/03/0307_q418-front-end.pdf,"In Q4/18, the Gabonese Republic approved cessation of production from the Company's Olowi field, as well as the terms of termination of the Olowi Production Sharing Contract and the surrender of the permit area back to the Gabonese Republic.",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/d2183014-93bd-4440-9303-8455b2d13574,"Furthermore, this transaction builds on a long-term track record of driving significant shareholder value through acquisitions.""",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/d4c23268-6f5f-4030-a2e1-77e5200d9b4c,"""Thanks to the newly in-service assets, we've set a revenue volume record in our Conventional Pipelines business on a quarterly and year-to-date basis, which have contributed to reaching new financial records including adjusted EBITDA, adjusted cash flow from operating activities and adjusted cash flow from operating activities per share,"" continued Mr. Dilger.",True,0
Imperial Oil,https://news.imperialoil.ca/news-releases/news-releases/2018/Imperial-earns-196-million-in-the-second-quarter-of-2018/default.aspx,"The company continued to progress activities to enhance future operations, including construction to add supplemental crushing capacity at Kearl and scaled application of new solvent technology at Cold Lake.",True,0
Canadian Natural Resources,https://www.cnrl.com/content/uploads/2022/12/1130-2023-budget-and-new-ghg-emissions-reduction-target.pdf,Setting  a  target  based  on  absolute  emissions  is  important  to  support  Canada's  overall environmental goals and demonstrates we are committed to reducing our overall carbon footprint.,True,1
Suncor Energy,http://web.archive.org/web/20220704142203/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-02-04-suncor-energy-reports-fourth-quarter-2014-results-en.pdf?modified=20210902050824,"Suncor's share of Syncrude production decreased to 35,100 bbls/d in the fourth quarter of 2014 from 36,900 bbls/d in the prior year quarter, primarily due to unplanned maintenance.",True,0
Canadian Natural Resources,https://www.cnrl.com/content/uploads/media_element/1209/04/1205_2019-budget.pdf,"In the event that pricing differentials improve and the Company has greater clarity around market access, additional capital could potentially be invested.",True,0
